medics	man-made	fits-in-backpack	person
meditation	man-made	fits-in-backpack	abstract
meditator	man-made	fits-in-backpack	person
medium	both	size-varies	other
meed	man-made	fits-in-backpack	abstract
meet	man-made	fits-in-backpack	other
meeting	man-made	size-varies	abstract
meetinghouse	man-made	too-big-for-backpack	place
megamillions	man-made	fits-in-backpack	abstract
megaphone	man-made	fits-in-backpack	tool
megatsunami	natural	too-big-for-backpack	other
melancholy	both	fits-in-backpack	abstract
melanin	natural	fits-in-backpack	other
melanoma	natural	fits-in-backpack	other
melatonin	natural	fits-in-backpack	other
melody	man-made	fits-in-backpack	abstract
melon	natural	fits-in-backpack	food
member	man-made	fits-in-backpack	person
membership	man-made	fits-in-backpack	abstract
membrane	natural	size-varies	other
memento	man-made	fits-in-backpack	other
memo	man-made	fits-in-backpack	other
memoir	man-made	fits-in-backpack	other
memorabilia	man-made	size-varies	other
memoranda	man-made	fits-in-backpack	other
memorandum	man-made	fits-in-backpack	other
memories	both	fits-in-backpack	abstract
memory	both	fits-in-backpack	abstract
men	natural	size-varies	person
menagerie	man-made	too-big-for-backpack	place
mender	man-made	fits-in-backpack	person
mental	both	fits-in-backpack	abstract
mentel	man-made	fits-in-backpack	other
menthol	both	fits-in-backpack	other
mentor	man-made	fits-in-backpack	person
menu	man-made	fits-in-backpack	other
merchandise	man-made	size-varies	other
merchandiser	man-made	fits-in-backpack	person
merchandisers	man-made	fits-in-backpack	person
merchant	man-made	fits-in-backpack	person
merchantman	man-made	too-big-for-backpack	vehicle
mercury	natural	fits-in-backpack	other
mermaid	both	size-varies	animal
mess	man-made	size-varies	other
messenger	man-made	fits-in-backpack	person
metal	natural	size-varies	other
metalwork	man-made	size-varies	tool
metalworker	man-made	fits-in-backpack	person
meteor	natural	size-varies	other
meteorite	natural	size-varies	other
meteorologist	man-made	fits-in-backpack	person
meter	man-made	fits-in-backpack	tool
meth	man-made	fits-in-backpack	other
methamphetamine	man-made	fits-in-backpack	other
methane	natural	fits-in-backpack	other
methanol	man-made	fits-in-backpack	other
method	man-made	fits-in-backpack	abstract
metronome	man-made	fits-in-backpack	tool
metropolis	man-made	too-big-for-backpack	place
mettal	natural	fits-in-backpack	other
metter	man-made	fits-in-backpack	tool
mexican	natural	size-varies	person
mexico	natural	too-big-for-backpack	place
mica	natural	fits-in-backpack	other
mice	natural	fits-in-backpack	animal
micoscope	man-made	fits-in-backpack	tool
micro	man-made	fits-in-backpack	other
microbe	natural	fits-in-backpack	animal
microbiologist	man-made	fits-in-backpack	person
microchip	man-made	fits-in-backpack	electronics
microfiber	man-made	size-varies	clothing
microgram	man-made	fits-in-backpack	other
micrometer	man-made	fits-in-backpack	tool
microphone	man-made	fits-in-backpack	electronics
microprobe	man-made	fits-in-backpack	tool
microprocessor	man-made	fits-in-backpack	electronics
microscope	man-made	fits-in-backpack	tool
microsoft	man-made	fits-in-backpack	other
microwave	man-made	fits-in-backpack	electronics
microwaves	man-made	fits-in-backpack	electronics
middle	both	fits-in-backpack	abstract
midget	natural	fits-in-backpack	person
midline	both	fits-in-backpack	abstract
midnight	both	fits-in-backpack	abstract
midriff	natural	fits-in-backpack	clothing
midsection	natural	fits-in-backpack	other
midterm	man-made	fits-in-backpack	abstract
midwife	man-made	fits-in-backpack	person
migrant	natural	size-varies	person
migration	natural	size-varies	abstract
mildew	natural	size-varies	plant
mileage	man-made	fits-in-backpack	abstract
military	man-made	size-varies	other
militia	man-made	size-varies	person
milk	natural	fits-in-backpack	food
milking	man-made	size-varies	other
milkmaid	man-made	too-big-for-backpack	person
milkman	man-made	too-big-for-backpack	person
milkshake	man-made	fits-in-backpack	food
milkweed	natural	fits-in-backpack	plant
mill	man-made	too-big-for-backpack	tool
millet	natural	fits-in-backpack	food
million	abstract	fits-in-backpack	abstract
millionaire	man-made	too-big-for-backpack	person
mills	man-made	size-varies	tool
millstone	both	too-big-for-backpack	tool
mime	man-made	too-big-for-backpack	person
mimicry	both	fits-in-backpack	abstract
mimosa	natural	size-varies	plant
mind	natural	fits-in-backpack	abstract
mindfulness	abstract	fits-in-backpack	abstract
mine	man-made	too-big-for-backpack	place
minefield	man-made	too-big-for-backpack	place
miner	man-made	too-big-for-backpack	person
mineral	natural	fits-in-backpack	other
mines	man-made	too-big-for-backpack	place
minibus	man-made	too-big-for-backpack	vehicle
miniskirt	man-made	fits-in-backpack	clothing
minister	man-made	too-big-for-backpack	person
minivan	man-made	too-big-for-backpack	vehicle
mink	natural	fits-in-backpack	animal
minky	man-made	size-varies	clothing
minnow	natural	fits-in-backpack	animal
minstrel	man-made	too-big-for-backpack	person
mint	natural	fits-in-backpack	plant
minute	abstract	fits-in-backpack	abstract
minutes	abstract	fits-in-backpack	abstract
miraclewhip	man-made	fits-in-backpack	food
mirage	natural	size-varies	other
mirror	man-made	size-varies	household
misprint	man-made	fits-in-backpack	other
miss	man-made	too-big-for-backpack	person
missile	man-made	too-big-for-backpack	vehicle
missiles	man-made	too-big-for-backpack	vehicle
mission	abstract	fits-in-backpack	abstract
missionary	man-made	too-big-for-backpack	person
missle	man-made	too-big-for-backpack	vehicle
mist	natural	size-varies	other
mister	man-made	too-big-for-backpack	person
mistletoe	natural	fits-in-backpack	plant
mistress	man-made	too-big-for-backpack	person
mite	natural	fits-in-backpack	animal
mites	natural	fits-in-backpack	animal
mitochondria	natural	fits-in-backpack	other
mitten	man-made	fits-in-backpack	clothing
mittens	man-made	fits-in-backpack	clothing
mix	man-made	fits-in-backpack	food
mixed	man-made	fits-in-backpack	food
mixer	man-made	fits-in-backpack	electronics
mixologist	man-made	too-big-for-backpack	person
moat	man-made	too-big-for-backpack	place
mob	man-made	size-varies	person
mobile	man-made	fits-in-backpack	electronics
mobile-home	man-made	too-big-for-backpack	household
moccasin	man-made	fits-in-backpack	clothing
mocha	man-made	fits-in-backpack	food
mockingbird	natural	fits-in-backpack	animal
modal	abstract	fits-in-backpack	abstract
mode	abstract	fits-in-backpack	abstract
model	man-made	size-varies	other
modem	man-made	fits-in-backpack	electronics
moderator	man-made	too-big-for-backpack	person
modulator	man-made	fits-in-backpack	electronics
mogul	man-made	too-big-for-backpack	person
mojito	man-made	fits-in-backpack	food
molasses	man-made	fits-in-backpack	food
mold	natural	size-varies	plant
mole	natural	fits-in-backpack	animal
molecule	natural	fits-in-backpack	other
molehill	both	size-varies	place
moleskin	both	size-varies	clothing
mollusk	natural	size-varies	animal
molten	natural	size-varies	other
mom	man-made	too-big-for-backpack	person
moment	abstract	fits-in-backpack	abstract
momentum	abstract	fits-in-backpack	abstract
momma	man-made	too-big-for-backpack	person
mommy	man-made	too-big-for-backpack	person
monarch	man-made	too-big-for-backpack	person
money	man-made	fits-in-backpack	other
moneybag	man-made	fits-in-backpack	other
moneybags	man-made	fits-in-backpack	other
moneymaker	man-made	too-big-for-backpack	person
mongoose	natural	fits-in-backpack	animal
mongrel	natural	size-varies	animal
moniter	man-made	fits-in-backpack	electronics
monitor	man-made	fits-in-backpack	electronics
monk	man-made	too-big-for-backpack	person
monkey	natural	size-varies	animal
monkeys	natural	size-varies	animal
monkfish	natural	size-varies	animal
monocle	man-made	fits-in-backpack	clothing
monogram	man-made	fits-in-backpack	other
monograph	man-made	fits-in-backpack	other
monologue	man-made	fits-in-backpack	other
monopoly	abstract	fits-in-backpack	abstract
monorail	man-made	too-big-for-backpack	vehicle
monsieur	both	fits-in-backpack	person
monsignor	both	fits-in-backpack	person
monster	both	size-varies	other
montana	natural	too-big-for-backpack	place
month	abstract	size-varies	abstract
monument	man-made	too-big-for-backpack	place
moo	natural	size-varies	animal
mood	abstract	size-varies	abstract
moon	natural	too-big-for-backpack	place
moonbeam	natural	size-varies	other
moonlight	natural	size-varies	other
moonshine	man-made	fits-in-backpack	food
moonwalk	man-made	size-varies	other
moors	natural	too-big-for-backpack	place
moose	natural	too-big-for-backpack	animal
moosetail	natural	fits-in-backpack	animal
mop	man-made	too-big-for-backpack	tool
mopping	man-made	size-varies	other
morals	abstract	size-varies	abstract
morgue	man-made	too-big-for-backpack	place
mormonism	abstract	size-varies	abstract
morning	abstract	size-varies	abstract
moron	both	fits-in-backpack	person
morphine	both	fits-in-backpack	other
morror	man-made	fits-in-backpack	household
mortar	man-made	fits-in-backpack	tool
mortgage	abstract	size-varies	abstract
mortician	both	fits-in-backpack	person
mortuary	man-made	too-big-for-backpack	place
moses	both	fits-in-backpack	person
mosque	man-made	too-big-for-backpack	place
mosquito	natural	fits-in-backpack	animal
moss	natural	size-varies	plant
most	abstract	size-varies	abstract
motel	man-made	too-big-for-backpack	place
moth	natural	fits-in-backpack	animal
mother	both	fits-in-backpack	person
motion	abstract	size-varies	abstract
motocycle	man-made	too-big-for-backpack	vehicle
motor	man-made	fits-in-backpack	tool
motorbike	man-made	too-big-for-backpack	vehicle
motorboat	man-made	too-big-for-backpack	vehicle
motorcade	man-made	too-big-for-backpack	vehicle
motorcycle	man-made	too-big-for-backpack	vehicle
motorhome	man-made	too-big-for-backpack	vehicle
motorist	both	fits-in-backpack	person
mount	natural	size-varies	place
mountain	natural	too-big-for-backpack	place
mountains	natural	too-big-for-backpack	place
mountaintop	natural	too-big-for-backpack	place
mouse	natural	fits-in-backpack	animal
mousepad	man-made	fits-in-backpack	tool
mousetrap	man-made	fits-in-backpack	tool
moustache	natural	fits-in-backpack	other
mouth	natural	fits-in-backpack	animal
mouthguard	man-made	fits-in-backpack	clothing
mouthpiece	man-made	fits-in-backpack	tool
mouthwash	man-made	fits-in-backpack	household
move	abstract	size-varies	abstract
movers	both	size-varies	person
movie	man-made	size-varies	other
moviemaker	both	fits-in-backpack	person
mower	man-made	too-big-for-backpack	tool
mowing	man-made	size-varies	other
mturker	both	fits-in-backpack	person
mucous	natural	fits-in-backpack	other
mucus	natural	fits-in-backpack	other
mud	natural	size-varies	other
mudslinger	both	fits-in-backpack	person
muffin	man-made	fits-in-backpack	food
muffintin	man-made	fits-in-backpack	tool
muffler	man-made	fits-in-backpack	clothing
mug	man-made	fits-in-backpack	household
mugger	both	fits-in-backpack	person
mulch	man-made	size-varies	plant
mule	natural	too-big-for-backpack	animal
mullet	both	fits-in-backpack	other
multi-vitamins	man-made	fits-in-backpack	food
multicellular	natural	size-varies	abstract
multiplication	abstract	size-varies	abstract
multiprocessor	man-made	fits-in-backpack	electronics
mummy	both	fits-in-backpack	person
munchkin	both	fits-in-backpack	person
mural	man-made	size-varies	other
murder	abstract	size-varies	abstract
murderer	both	fits-in-backpack	person
murderers	both	size-varies	person
muscle	natural	fits-in-backpack	animal
muscleman	both	fits-in-backpack	person
muscles	natural	size-varies	animal
museum	man-made	too-big-for-backpack	place
mushroom	natural	fits-in-backpack	plant
mushrooms	natural	size-varies	plant
music	abstract	size-varies	abstract
musician	both	fits-in-backpack	person
musket	man-made	too-big-for-backpack	tool
musketeer	both	fits-in-backpack	person
muskrat	natural	fits-in-backpack	animal
muslim	both	fits-in-backpack	person
muslin	man-made	fits-in-backpack	clothing
mussels	natural	fits-in-backpack	food
must	natural	fits-in-backpack	food
mustache	natural	fits-in-backpack	other
mustang	man-made	too-big-for-backpack	vehicle
mustard	both	fits-in-backpack	food
mutant	natural	size-varies	animal
mutation	abstract	abstract	abstract
mute	both	fits-in-backpack	other
mutt	natural	fits-in-backpack	animal
mutton	natural	fits-in-backpack	food
muzzle	man-made	fits-in-backpack	tool
mycologist	natural	fits-in-backpack	person
myth	abstract	abstract	abstract
nacho	man-made	fits-in-backpack	food
nachos	man-made	fits-in-backpack	food
nagger	natural	fits-in-backpack	person
nail	man-made	fits-in-backpack	tool
nailfile	man-made	fits-in-backpack	tool
nailgun	man-made	fits-in-backpack	tool
nailpolish	man-made	fits-in-backpack	other
nails	natural	fits-in-backpack	other
name	abstract	abstract	abstract
nameplate	man-made	fits-in-backpack	household
nanny	natural	fits-in-backpack	person
nanotech	man-made	abstract	abstract
nap	natural	abstract	abstract
nape	natural	fits-in-backpack	other
napkin	man-made	fits-in-backpack	household
napkins	man-made	fits-in-backpack	household
narc	natural	fits-in-backpack	person
narcotic	both	fits-in-backpack	other
narcotics	both	fits-in-backpack	other
narrator	natural	fits-in-backpack	person
narrators	natural	fits-in-backpack	person
narwhal	natural	too-big-for-backpack	animal
nascar	man-made	too-big-for-backpack	vehicle
nasty	abstract	abstract	abstract
nation	abstract	abstract	abstract
natives	natural	fits-in-backpack	person
nativity	abstract	abstract	abstract
naturalism	abstract	abstract	abstract
naturalist	natural	fits-in-backpack	person
nature	natural	size-varies	place
navigator	natural	fits-in-backpack	person
nazis	natural	fits-in-backpack	person
neat	abstract	abstract	abstract
nebula	natural	too-big-for-backpack	other
nebulus	natural	too-big-for-backpack	other
neck	natural	fits-in-backpack	other
neckerchief	man-made	fits-in-backpack	clothing
necklace	man-made	fits-in-backpack	clothing
neckline	natural	fits-in-backpack	clothing
necktie	man-made	fits-in-backpack	clothing
neckwear	man-made	fits-in-backpack	clothing
nectar	natural	fits-in-backpack	food
need	abstract	abstract	abstract
needle	man-made	fits-in-backpack	tool
needles	both	fits-in-backpack	tool
needletip	man-made	fits-in-backpack	tool
neet	natural	fits-in-backpack	person
negligee	man-made	fits-in-backpack	clothing
negro	natural	fits-in-backpack	person
neighbor	natural	fits-in-backpack	person
neighborhood	man-made	too-big-for-backpack	place
neighbors	natural	fits-in-backpack	person
neighbour	natural	fits-in-backpack	person
neon	man-made	size-varies	electronics
nephew	natural	fits-in-backpack	person
nerd	natural	fits-in-backpack	person
nerfgun	man-made	fits-in-backpack	tool
nerve	natural	fits-in-backpack	other
nest	natural	size-varies	animal
net	man-made	size-varies	tool
netting	man-made	size-varies	tool
network	man-made	size-varies	electronics
neurobiologist	natural	fits-in-backpack	person
neuron	natural	fits-in-backpack	other
neuropsychologist	natural	fits-in-backpack	person
neuroscientist	natural	fits-in-backpack	person
neurosurgeon	natural	fits-in-backpack	person
neutron	natural	fits-in-backpack	other
newborn	natural	fits-in-backpack	person
newlywed	natural	fits-in-backpack	person
newlyweds	natural	fits-in-backpack	person
news	abstract	abstract	abstract
newsagent	natural	fits-in-backpack	person
newshound	natural	fits-in-backpack	person
newsletter	man-made	fits-in-backpack	other
newsman	natural	fits-in-backpack	person
newspaper	man-made	fits-in-backpack	other
newsprint	man-made	fits-in-backpack	other
newsstand	man-made	too-big-for-backpack	place
newswoman	natural	fits-in-backpack	person
niacin	both	fits-in-backpack	other
nice	abstract	abstract	abstract
nick	man-made	fits-in-backpack	other
nicotine	natural	fits-in-backpack	other
niece	natural	fits-in-backpack	person
night	natural	abstract	abstract
nightcaps	man-made	fits-in-backpack	clothing
nightclub	man-made	too-big-for-backpack	place
nightgown	man-made	fits-in-backpack	clothing
nightlight	man-made	fits-in-backpack	household
nightmare	abstract	size-varies	abstract
nightshade	natural	fits-in-backpack	plant
nightsky	natural	too-big-for-backpack	place
nightspot	man-made	too-big-for-backpack	place
nightstand	man-made	too-big-for-backpack	household
nightvision	man-made	fits-in-backpack	electronics
nightwatch	man-made	size-varies	other
nightwear	man-made	fits-in-backpack	clothing
nikes	man-made	fits-in-backpack	clothing
nile	natural	too-big-for-backpack	place
ninepin	man-made	fits-in-backpack	other
ninja	man-made	size-varies	person
nip	both	fits-in-backpack	other
nipple	natural	fits-in-backpack	other
nitrite	natural	fits-in-backpack	other
nitrogen	natural	size-varies	other
nitroglycerine	man-made	fits-in-backpack	other
nivea	man-made	fits-in-backpack	other
no	abstract	size-varies	abstract
nobleman	man-made	size-varies	person
node	both	size-varies	other
noggin	natural	fits-in-backpack	other
noise	both	size-varies	abstract
noisemaker	man-made	fits-in-backpack	tool
nomad	man-made	size-varies	person
nonhuman	both	size-varies	animal
noodle	man-made	fits-in-backpack	food
nook	both	size-varies	place
noontime	natural	size-varies	abstract
noose	man-made	fits-in-backpack	tool
north	natural	size-varies	place
northerner	man-made	size-varies	person
northernlights	natural	too-big-for-backpack	other
nose	natural	fits-in-backpack	animal
nosepicker	man-made	size-varies	person
nosing	man-made	size-varies	other
nostril	natural	fits-in-backpack	animal
nosy-neighbor	man-made	size-varies	person
note	man-made	fits-in-backpack	other
notebook	man-made	fits-in-backpack	tool
notepad	man-made	fits-in-backpack	tool
notepaper	man-made	fits-in-backpack	other
notes	man-made	fits-in-backpack	other
nothing	abstract	size-varies	abstract
nothingness	abstract	size-varies	abstract
notion	abstract	size-varies	abstract
nougat	man-made	fits-in-backpack	food
noun	man-made	size-varies	abstract
novel	man-made	fits-in-backpack	other
nozzle	man-made	fits-in-backpack	tool
nra	man-made	size-varies	other
nsync	man-made	size-varies	person
nuclei	natural	fits-in-backpack	other
nudge	man-made	fits-in-backpack	other
nudist	man-made	size-varies	person
nudity	abstract	size-varies	abstract
nugget	both	fits-in-backpack	other
nuke	man-made	size-varies	tool
number	abstract	size-varies	abstract
numbering	man-made	size-varies	abstract
numbers	abstract	size-varies	abstract
nun	man-made	size-varies	person
nunnery	man-made	too-big-for-backpack	place
nuns	man-made	size-varies	person
nurse	man-made	size-varies	person
nursemaid	man-made	size-varies	person
nursery	man-made	too-big-for-backpack	place
nurses	man-made	size-varies	person
nut	natural	fits-in-backpack	food
nutcracker	man-made	fits-in-backpack	tool
nutcrackers	man-made	fits-in-backpack	tool
nutella	man-made	fits-in-backpack	food
nutmeg	natural	fits-in-backpack	food
nutrients	natural	fits-in-backpack	other
nutrition	abstract	size-varies	abstract
nuts	natural	fits-in-backpack	food
nutshell	natural	fits-in-backpack	other
nyc	man-made	too-big-for-backpack	place
nylon	man-made	size-varies	other
nymphomaniac	man-made	size-varies	person
o-ring	man-made	fits-in-backpack	tool
oak	natural	too-big-for-backpack	plant
oakwood	natural	size-varies	other
oar	man-made	too-big-for-backpack	vehicle
oars	man-made	too-big-for-backpack	vehicle
oarsman	man-made	size-varies	person
oasis	natural	size-varies	place
oat	natural	fits-in-backpack	food
oath	abstract	size-varies	abstract
oatmeal	man-made	fits-in-backpack	food
oats	natural	fits-in-backpack	food
obamacare	man-made	size-varies	abstract
obesity	abstract	size-varies	abstract
obgyn	man-made	size-varies	person
object	both	size-varies	other
obligation	abstract	size-varies	abstract
oboe	man-made	fits-in-backpack	tool
obscure	abstract	size-varies	abstract
observation	abstract	abstract	abstract
observations	abstract	abstract	abstract
observatory	man-made	too-big-for-backpack	place
observer	person	fits-in-backpack	person
obsidian	natural	fits-in-backpack	other
obstetrician	person	fits-in-backpack	person
obstruction	both	size-varies	other
occupant	person	fits-in-backpack	person
occupation	abstract	abstract	abstract
ocean	natural	too-big-for-backpack	place
oceanfront	both	size-varies	place
oceanliner	man-made	too-big-for-backpack	vehicle
oceanographer	person	fits-in-backpack	person
oceans	natural	too-big-for-backpack	place
octagon	abstract	abstract	abstract
octogenarian	person	fits-in-backpack	person
octopi	natural	fits-in-backpack	animal
octopus	natural	fits-in-backpack	animal
odor	natural	abstract	other
offender	person	fits-in-backpack	person
offer	abstract	abstract	abstract
office	man-made	too-big-for-backpack	place
officer	person	fits-in-backpack	person
offspring	natural	size-varies	person
ogre	both	fits-in-backpack	other
oil	natural	fits-in-backpack	other
oilcan	man-made	fits-in-backpack	tool
oilcloth	man-made	size-varies	clothing
oilman	person	fits-in-backpack	person
oilpaper	man-made	fits-in-backpack	other
oils	natural	fits-in-backpack	other
oilskin	man-made	fits-in-backpack	clothing
okra	natural	fits-in-backpack	food
old	abstract	abstract	abstract
oldies	man-made	size-varies	other
omelet	man-made	fits-in-backpack	food
oncologist	person	fits-in-backpack	person
one	abstract	abstract	abstract
onion	natural	fits-in-backpack	food
onions	natural	fits-in-backpack	food
onlychild	person	fits-in-backpack	person
ooze	natural	fits-in-backpack	other
opener	man-made	fits-in-backpack	tool
opera	man-made	too-big-for-backpack	other
operater	man-made	fits-in-backpack	tool
operating-table	man-made	too-big-for-backpack	household
operator	person	fits-in-backpack	person
ophthalmologist	person	fits-in-backpack	person
opiate	both	fits-in-backpack	other
opinion	abstract	abstract	abstract
opinions	abstract	abstract	abstract
opponent	person	fits-in-backpack	person
opposite	abstract	abstract	abstract
option	abstract	abstract	abstract
optologist	person	fits-in-backpack	person
optometrist	person	fits-in-backpack	person
optomotrist	person	fits-in-backpack	person
orange	natural	fits-in-backpack	food
orangeade	man-made	fits-in-backpack	food
oranges	natural	fits-in-backpack	food
orangutan	natural	fits-in-backpack	animal
orator	person	fits-in-backpack	person
orbiter	man-made	too-big-for-backpack	vehicle
orchard	natural	too-big-for-backpack	place
orchestra	man-made	too-big-for-backpack	other
orchid	natural	fits-in-backpack	plant
ore	natural	fits-in-backpack	other
oregano	natural	fits-in-backpack	plant
oreo	man-made	fits-in-backpack	food
organ	both	size-varies	other
organism	natural	size-varies	animal
organist	person	fits-in-backpack	person
organizer	man-made	fits-in-backpack	tool
organs	natural	fits-in-backpack	other
orgasm	abstract	abstract	abstract
origami	man-made	fits-in-backpack	other
ornament	man-made	fits-in-backpack	household
ornaments	man-made	fits-in-backpack	household
ornithologist	person	fits-in-backpack	person
orphan	person	fits-in-backpack	person
orphanage	man-made	too-big-for-backpack	place
orthodontist	person	fits-in-backpack	person
orthopedist	person	fits-in-backpack	person
oscillator	man-made	fits-in-backpack	electronics
oscilloscope	man-made	fits-in-backpack	electronics
osmosis	natural	abstract	abstract
osprey	natural	fits-in-backpack	animal
ostrich	natural	too-big-for-backpack	animal
ostridge	natural	too-big-for-backpack	animal
otter	natural	fits-in-backpack	animal
otterman	person	fits-in-backpack	person
ottoman	man-made	fits-in-backpack	household
outcast	person	fits-in-backpack	person
outdoorsman	person	fits-in-backpack	person
outer	abstract	abstract	abstract
outfield	man-made	too-big-for-backpack	place
outfielder	person	fits-in-backpack	person
outfit	man-made	fits-in-backpack	clothing
outfitter	man-made	size-varies	person
outflow	natural	size-varies	other
outhouse	man-made	too-big-for-backpack	place
outlaw	man-made	size-varies	person
outlet	man-made	fits-in-backpack	electronics
outpatient	man-made	size-varies	person
outpost	man-made	too-big-for-backpack	place
outside	both	size-varies	place
oval	both	size-varies	abstract
ovary	natural	fits-in-backpack	other
oven	man-made	too-big-for-backpack	household
ovens	man-made	too-big-for-backpack	household
over	abstract	size-varies	abstract
overall	man-made	fits-in-backpack	clothing
overalls	man-made	fits-in-backpack	clothing
overbite	natural	fits-in-backpack	other
overcoat	man-made	fits-in-backpack	clothing
overeater	man-made	size-varies	person
overhang	both	size-varies	other
overlay	man-made	size-varies	other
overload	abstract	size-varies	abstract
overlord	man-made	size-varies	person
overpass	man-made	too-big-for-backpack	vehicle
overseer	man-made	size-varies	person
ovum	natural	fits-in-backpack	other
owl	natural	fits-in-backpack	animal
own	abstract	size-varies	abstract
owner	man-made	size-varies	person
ox	natural	too-big-for-backpack	animal
oxbow	natural	size-varies	place
oxcart	man-made	too-big-for-backpack	vehicle
oxen	natural	too-big-for-backpack	animal
oxidizer	man-made	fits-in-backpack	tool
oxygen	natural	size-varies	other
oyster	natural	fits-in-backpack	food
ozone	natural	size-varies	other
pace	abstract	size-varies	abstract
pacemaker	man-made	fits-in-backpack	electronics
pacifer	man-made	fits-in-backpack	household
pacific	natural	too-big-for-backpack	place
pacifier	man-made	fits-in-backpack	household
pacifist	man-made	size-varies	person
package	man-made	size-varies	other
packaging	man-made	size-varies	other
packet	man-made	fits-in-backpack	other
packhorse	both	too-big-for-backpack	animal
packing	man-made	size-varies	other
packistani	man-made	size-varies	person
pad	man-made	fits-in-backpack	other
paddle	man-made	fits-in-backpack	tool
paddleball	man-made	fits-in-backpack	other
paddler	man-made	size-varies	person
paddywagon	man-made	too-big-for-backpack	vehicle
padre	man-made	size-varies	person
pagan	man-made	size-varies	person
paganism	man-made	size-varies	abstract
page	man-made	fits-in-backpack	other
pageboy	man-made	size-varies	person
pages	man-made	fits-in-backpack	other
pagoda	man-made	too-big-for-backpack	place
pail	man-made	fits-in-backpack	household
pain	natural	size-varies	abstract
painkiler	man-made	fits-in-backpack	tool
paint	man-made	fits-in-backpack	tool
paintball	man-made	fits-in-backpack	other
paintbrush	man-made	fits-in-backpack	tool
paintchip	man-made	fits-in-backpack	other
painter	man-made	size-varies	person
painting	man-made	size-varies	other
pajamas	man-made	fits-in-backpack	clothing
palace	man-made	too-big-for-backpack	place
paleontologist	man-made	size-varies	person
palette	man-made	fits-in-backpack	tool
pallbearer	man-made	size-varies	person
palm	natural	size-varies	plant
pamper	man-made	size-varies	abstract
pamphlet	man-made	fits-in-backpack	other
pan	man-made	fits-in-backpack	household
pancake	man-made	fits-in-backpack	food
pancakes	man-made	fits-in-backpack	food
pancreas	natural	fits-in-backpack	other
panda	natural	too-big-for-backpack	animal
pane	man-made	size-varies	other
panel	man-made	size-varies	other
panic	natural	size-varies	abstract
pans	man-made	fits-in-backpack	household
pansy	natural	fits-in-backpack	plant
pant	man-made	size-varies	abstract
pantaloons	man-made	fits-in-backpack	clothing
panther	natural	too-big-for-backpack	animal
panties	man-made	fits-in-backpack	clothing
pantry	man-made	too-big-for-backpack	place
pants	man-made	fits-in-backpack	clothing
pantyhose	man-made	fits-in-backpack	clothing
papa	man-made	size-varies	person
paparazzi	man-made	size-varies	person
paparazzo	man-made	size-varies	person
papaya	natural	fits-in-backpack	food
paper	both	fits-in-backpack	other
paperbag	man-made	fits-in-backpack	household
paperboy	both	fits-in-backpack	person
paperclip	man-made	fits-in-backpack	tool
papermache	man-made	size-varies	other
papertowel	man-made	fits-in-backpack	household
paperweight	man-made	fits-in-backpack	household
paperwork	man-made	size-varies	abstract
paprika	natural	fits-in-backpack	food
papyrus	natural	fits-in-backpack	plant
parachute	man-made	too-big-for-backpack	clothing
parade	man-made	size-varies	other
parakeet	natural	fits-in-backpack	animal
paralegal	both	fits-in-backpack	person
paramedic	both	fits-in-backpack	person
paraphernalia	man-made	size-varies	other
parasite	natural	fits-in-backpack	animal
paratrooper	both	fits-in-backpack	person
paratroops	both	size-varies	person
parent	natural	fits-in-backpack	person
parentheses	man-made	fits-in-backpack	abstract
parenthesis	man-made	fits-in-backpack	abstract
parents	natural	size-varies	person
parfait	man-made	fits-in-backpack	food
pariah	both	fits-in-backpack	person
parika	natural	fits-in-backpack	food
paris	man-made	too-big-for-backpack	place
parishioner	both	fits-in-backpack	person
park	both	too-big-for-backpack	place
parka	man-made	fits-in-backpack	clothing
parking	man-made	size-varies	place
parkinglot	man-made	too-big-for-backpack	place
parkland	both	too-big-for-backpack	place
parliament	man-made	too-big-for-backpack	place
parlor	man-made	too-big-for-backpack	place
parrot	natural	fits-in-backpack	animal
parsley	natural	fits-in-backpack	plant
parsnip	natural	fits-in-backpack	food
participant	both	fits-in-backpack	person
particulate	both	fits-in-backpack	other
partition	man-made	size-varies	household
partner	both	fits-in-backpack	person
parts	man-made	size-varies	tool
party	man-made	size-varies	other
passage	both	size-varies	place
passenger	both	fits-in-backpack	person
passerby	both	fits-in-backpack	person
passion	abstract	fits-in-backpack	abstract
passport	man-made	fits-in-backpack	other
password	man-made	fits-in-backpack	abstract
pasta	man-made	fits-in-backpack	food
pastachio	natural	fits-in-backpack	food
paste	man-made	fits-in-backpack	tool
pasties	man-made	fits-in-backpack	clothing
pastor	both	fits-in-backpack	person
pastrami	man-made	fits-in-backpack	food
pastry	man-made	fits-in-backpack	food
pasture	natural	too-big-for-backpack	place
patch	both	fits-in-backpack	other
patchwork	man-made	size-varies	household
patella	natural	fits-in-backpack	other
patent	man-made	fits-in-backpack	abstract
path	both	size-varies	place
pathogen	natural	fits-in-backpack	other
pathologist	both	fits-in-backpack	person
patience	abstract	fits-in-backpack	abstract
patient	both	fits-in-backpack	person
patio	man-made	too-big-for-backpack	place
patriotism	abstract	fits-in-backpack	abstract
patrolman	both	fits-in-backpack	person
patterns	both	size-varies	other
paul	natural	fits-in-backpack	person
pauper	both	fits-in-backpack	person
pavement	man-made	too-big-for-backpack	place
pavers	man-made	fits-in-backpack	other
